,ElectionDate,PartyCode,PartyName,RaceCode,OfficeDesc,CountyCode,CountyName,Juris1num,Juris2num,Precincts,PrecinctsReporting,CanNameLast,CanNameFirst,CanNameMiddle,CanVotes,election_year,election_type,election_stage,election_type_OG,TotalCanVotes,MaxVotesInRace,Won,RaceVoterPool,TotalCanVotes_County,RaceVoterPool_County
146,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,DES,DeSoto,999,999.0,15,15,Allen,Zanni,/,221,2010,General,general,General,123831.0,2619335.0,0,5359735,221.0,6906
147,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,DIX,Dixie,999,999.0,10,10,Allen,Zanni,/,176,2010,General,general,General,123831.0,2619335.0,0,5359735,176.0,5239
148,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,DUV,Duval,999,999.0,256,256,Allen,Zanni,/,4462,2010,General,general,General,123831.0,2619335.0,0,5359735,4462.0,261785
149,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,ESC,Escambia,999,999.0,90,90,Allen,Zanni,/,3169,2010,General,general,General,123831.0,2619335.0,0,5359735,3169.0,95916
150,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,FLA,Flagler,999,999.0,35,35,Allen,Zanni,/,910,2010,General,general,General,123831.0,2619335.0,0,5359735,910.0,33476
151,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,FRA,Franklin,999,999.0,8,8,Allen,Zanni,/,106,2010,General,general,General,123831.0,2619335.0,0,5359735,106.0,4061
152,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,GAD,Gadsden,999,999.0,25,25,Allen,Zanni,/,179,2010,General,general,General,123831.0,2619335.0,0,5359735,179.0,16698
153,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,GIL,Gilchrist,999,999.0,10,10,Allen,Zanni,/,165,2010,General,general,General,123831.0,2619335.0,0,5359735,165.0,5382
154,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,GLA,Glades,999,999.0,13,13,Allen,Zanni,/,61,2010,General,general,General,123831.0,2619335.0,0,5359735,61.0,2785
155,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,GUL,Gulf,999,999.0,9,9,Allen,Zanni,/,193,2010,General,general,General,123831.0,2619335.0,0,5359735,193.0,5036
156,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,HAM,Hamilton,999,999.0,8,8,Allen,Zanni,/,127,2010,General,general,General,123831.0,2619335.0,0,5359735,127.0,3991
157,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,HAR,Hardee,999,999.0,12,12,Allen,Zanni,/,146,2010,General,general,General,123831.0,2619335.0,0,5359735,146.0,5220
158,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,HEN,Hendry,999,999.0,23,23,Allen,Zanni,/,116,2010,General,general,General,123831.0,2619335.0,0,5359735,116.0,6517
159,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,HER,Hernando,999,999.0,57,57,Allen,Zanni,/,2129,2010,General,general,General,123831.0,2619335.0,0,5359735,2129.0,58325
160,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,HIG,Highlands,999,999.0,25,25,Allen,Zanni,/,1036,2010,General,general,General,123831.0,2619335.0,0,5359735,1036.0,29847
161,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,HIL,Hillsborough,999,999.0,380,380,Allen,Zanni,/,6956,2010,General,general,General,123831.0,2619335.0,0,5359735,6956.0,317566
162,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,HOL,Holmes,999,999.0,8,8,Allen,Zanni,/,252,2010,General,general,General,123831.0,2619335.0,0,5359735,252.0,6054
163,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,IND,Indian River,999,999.0,55,55,Allen,Zanni,/,1304,2010,General,general,General,123831.0,2619335.0,0,5359735,1304.0,47403
164,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,JAC,Jackson,999,999.0,14,14,Allen,Zanni,/,400,2010,General,general,General,123831.0,2619335.0,0,5359735,400.0,14942
165,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,JEF,Jefferson,999,999.0,15,15,Allen,Zanni,/,100,2010,General,general,General,123831.0,2619335.0,0,5359735,100.0,6220
166,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,LAF,Lafayette,999,999.0,5,5,Allen,Zanni,/,67,2010,General,general,General,123831.0,2619335.0,0,5359735,67.0,2502
167,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,LAK,Lake,999,999.0,103,103,Allen,Zanni,/,3300,2010,General,general,General,123831.0,2619335.0,0,5359735,3300.0,101910
168,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,LEE,Lee,999,999.0,171,171,Allen,Zanni,/,4610,2010,General,general,General,123831.0,2619335.0,0,5359735,4610.0,181901
169,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,LEO,Leon,999,999.0,165,165,Allen,Zanni,/,1243,2010,General,general,General,123831.0,2619335.0,0,5359735,1243.0,99703
170,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,LEV,Levy,999,999.0,20,20,Allen,Zanni,/,432,2010,General,general,General,123831.0,2619335.0,0,5359735,432.0,12731
171,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,LIB,Liberty,999,999.0,8,8,Allen,Zanni,/,77,2010,General,general,General,123831.0,2619335.0,0,5359735,77.0,2195
172,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,MAD,Madison,999,999.0,11,11,Allen,Zanni,/,137,2010,General,general,General,123831.0,2619335.0,0,5359735,137.0,6286
173,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,MAN,Manatee,999,999.0,127,127,Allen,Zanni,/,3011,2010,General,general,General,123831.0,2619335.0,0,5359735,3011.0,105974
174,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,MRN,Marion,999,999.0,151,151,Allen,Zanni,/,4040,2010,General,general,General,123831.0,2619335.0,0,5359735,4040.0,114361
175,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,MRT,Martin,999,999.0,46,46,Allen,Zanni,/,1397,2010,General,general,General,123831.0,2619335.0,0,5359735,1397.0,54246
176,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,DAD,Miami_Dade,999,999.0,796,796,Allen,Zanni,/,4345,2010,General,general,General,123831.0,2619335.0,0,5359735,4345.0,487888
177,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,MON,Monroe,999,999.0,33,33,Allen,Zanni,/,655,2010,General,general,General,123831.0,2619335.0,0,5359735,655.0,26130
178,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,NAS,Nassau,999,999.0,20,20,Allen,Zanni,/,610,2010,General,general,General,123831.0,2619335.0,0,5359735,610.0,26821
179,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,OKA,Okaloosa,999,999.0,52,52,Allen,Zanni,/,3046,2010,General,general,General,123831.0,2619335.0,0,5359735,3046.0,60876
180,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,OKE,Okeechobee,999,999.0,18,18,Allen,Zanni,/,244,2010,General,general,General,123831.0,2619335.0,0,5359735,244.0,8215
181,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,ORA,Orange,999,999.0,275,275,Allen,Zanni,/,4617,2010,General,general,General,123831.0,2619335.0,0,5359735,4617.0,271926
182,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,OSC,Osceola,999,999.0,94,94,Allen,Zanni,/,1236,2010,General,general,General,123831.0,2619335.0,0,5359735,1236.0,53395
183,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,PAL,Palm Beach,999,999.0,753,753,Allen,Zanni,/,6389,2010,General,general,General,123831.0,2619335.0,0,5359735,6389.0,383853
184,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,PAS,Pasco,999,999.0,154,154,Allen,Zanni,/,4715,2010,General,general,General,123831.0,2619335.0,0,5359735,4715.0,136558
185,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,PIN,Pinellas,999,999.0,371,371,Allen,Zanni,/,8562,2010,General,general,General,123831.0,2619335.0,0,5359735,8562.0,303380
186,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,POL,Polk,999,999.0,166,166,Allen,Zanni,/,4186,2010,General,general,General,123831.0,2619335.0,0,5359735,4186.0,160204
187,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,PUT,Putnam,999,999.0,55,55,Allen,Zanni,/,484,2010,General,general,General,123831.0,2619335.0,0,5359735,484.0,21442
188,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,SAN,Santa Rosa,999,999.0,41,41,Allen,Zanni,/,2016,2010,General,general,General,123831.0,2619335.0,0,5359735,2016.0,49743
189,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,SAR,Sarasota,999,999.0,157,157,Allen,Zanni,/,4082,2010,General,general,General,123831.0,2619335.0,0,5359735,4082.0,145282
190,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,SEM,Seminole,999,999.0,126,126,Allen,Zanni,/,2891,2010,General,general,General,123831.0,2619335.0,0,5359735,2891.0,131927
191,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,STJ,St. Johns,999,999.0,46,46,Allen,Zanni,/,1529,2010,General,general,General,123831.0,2619335.0,0,5359735,1529.0,74754
192,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,STL,St. Lucie,999,999.0,80,80,Allen,Zanni,/,2251,2010,General,general,General,123831.0,2619335.0,0,5359735,2251.0,75646
193,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,SUM,Sumter,999,999.0,45,45,Allen,Zanni,/,1418,2010,General,general,General,123831.0,2619335.0,0,5359735,1418.0,41825
194,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,SUW,Suwannee,999,999.0,16,16,Allen,Zanni,/,398,2010,General,general,General,123831.0,2619335.0,0,5359735,398.0,13405
195,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,TAY,Taylor,999,999.0,14,14,Allen,Zanni,/,176,2010,General,general,General,123831.0,2619335.0,0,5359735,176.0,6628
196,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,UNI,Union,999,999.0,11,11,Allen,Zanni,/,75,2010,General,general,General,123831.0,2619335.0,0,5359735,75.0,3578
197,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,VOL,Volusia,999,999.0,179,179,Allen,Zanni,/,4310,2010,General,general,General,123831.0,2619335.0,0,5359735,4310.0,157444
198,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,WAK,Wakulla,999,999.0,12,12,Allen,Zanni,/,246,2010,General,general,General,123831.0,2619335.0,0,5359735,246.0,10986
199,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,WAL,Walton,999,999.0,33,33,Allen,Zanni,/,759,2010,General,general,General,123831.0,2619335.0,0,5359735,759.0,18876
200,11/2/2010,IDP,The Independence Party of Florida,GOV,Governor,WAS,Washington,999,999.0,16,16,Allen,Zanni,/,341,2010,General,general,General,123831.0,2619335.0,0,5359735,341.0,8006
201,11/2/2010,NPA,No Party Affiliation,GOV,Governor,ALA,Alachua,999,999.0,69,69,Arth,Krulick,/,217,2010,General,general,General,18644.0,2619335.0,0,5359735,217.0,73961
202,11/2/2010,NPA,No Party Affiliation,GOV,Governor,BAK,Baker,999,999.0,9,9,Arth,Krulick,/,24,2010,General,general,General,18644.0,2619335.0,0,5359735,24.0,7924
203,11/2/2010,NPA,No Party Affiliation,GOV,Governor,BAY,Bay,999,999.0,54,54,Arth,Krulick,/,268,2010,General,general,General,18644.0,2619335.0,0,5359735,268.0,54997
204,11/2/2010,NPA,No Party Affiliation,GOV,Governor,BRA,Bradford,999,999.0,19,19,Arth,Krulick,/,13,2010,General,general,General,18644.0,2619335.0,0,5359735,13.0,8075
205,11/2/2010,NPA,No Party Affiliation,GOV,Governor,BRE,Brevard,999,999.0,179,179,Arth,Krulick,/,827,2010,General,general,General,18644.0,2619335.0,0,5359735,827.0,196391
206,11/2/2010,NPA,No Party Affiliation,GOV,Governor,BRO,Broward,999,999.0,791,791,Arth,Krulick,/,820,2010,General,general,General,18644.0,2619335.0,0,5359735,820.0,420531
207,11/2/2010,NPA,No Party Affiliation,GOV,Governor,CAL,Calhoun,999,999.0,18,18,Arth,Krulick,/,20,2010,General,general,General,18644.0,2619335.0,0,5359735,20.0,4296
208,11/2/2010,NPA,No Party Affiliation,GOV,Governor,CHA,Charlotte,999,999.0,80,80,Arth,Krulick,/,272,2010,General,general,General,18644.0,2619335.0,0,5359735,272.0,59381
209,11/2/2010,NPA,No Party Affiliation,GOV,Governor,CIT,Citrus,999,999.0,41,41,Arth,Krulick,/,322,2010,General,general,General,18644.0,2619335.0,0,5359735,322.0,54808
210,11/2/2010,NPA,No Party Affiliation,GOV,Governor,CLA,Clay,999,999.0,64,64,Arth,Krulick,/,205,2010,General,general,General,18644.0,2619335.0,0,5359735,205.0,63667
211,11/2/2010,NPA,No Party Affiliation,GOV,Governor,CLL,Collier,999,999.0,94,94,Arth,Krulick,/,196,2010,General,general,General,18644.0,2619335.0,0,5359735,196.0,102833
212,11/2/2010,NPA,No Party Affiliation,GOV,Governor,CLM,Columbia,999,999.0,25,25,Arth,Krulick,/,73,2010,General,general,General,18644.0,2619335.0,0,5359735,73.0,18905
213,11/2/2010,NPA,No Party Affiliation,GOV,Governor,DES,DeSoto,999,999.0,15,15,Arth,Krulick,/,45,2010,General,general,General,18644.0,2619335.0,0,5359735,45.0,6906
214,11/2/2010,NPA,No Party Affiliation,GOV,Governor,DIX,Dixie,999,999.0,10,10,Arth,Krulick,/,38,2010,General,general,General,18644.0,2619335.0,0,5359735,38.0,5239
215,11/2/2010,NPA,No Party Affiliation,GOV,Governor,DUV,Duval,999,999.0,256,256,Arth,Krulick,/,666,2010,General,general,General,18644.0,2619335.0,0,5359735,666.0,261785
216,11/2/2010,NPA,No Party Affiliation,GOV,Governor,ESC,Escambia,999,999.0,90,90,Arth,Krulick,/,405,2010,General,general,General,18644.0,2619335.0,0,5359735,405.0,95916
217,11/2/2010,NPA,No Party Affiliation,GOV,Governor,FLA,Flagler,999,999.0,35,35,Arth,Krulick,/,91,2010,General,general,General,18644.0,2619335.0,0,5359735,91.0,33476
218,11/2/2010,NPA,No Party Affiliation,GOV,Governor,FRA,Franklin,999,999.0,8,8,Arth,Krulick,/,16,2010,General,general,General,18644.0,2619335.0,0,5359735,16.0,4061
219,11/2/2010,NPA,No Party Affiliation,GOV,Governor,GAD,Gadsden,999,999.0,25,25,Arth,Krulick,/,49,2010,General,general,General,18644.0,2619335.0,0,5359735,49.0,16698
220,11/2/2010,NPA,No Party Affiliation,GOV,Governor,GIL,Gilchrist,999,999.0,10,10,Arth,Krulick,/,27,2010,General,general,General,18644.0,2619335.0,0,5359735,27.0,5382
221,11/2/2010,NPA,No Party Affiliation,GOV,Governor,GLA,Glades,999,999.0,13,13,Arth,Krulick,/,13,2010,General,general,General,18644.0,2619335.0,0,5359735,13.0,2785
222,11/2/2010,NPA,No Party Affiliation,GOV,Governor,GUL,Gulf,999,999.0,9,9,Arth,Krulick,/,21,2010,General,general,General,18644.0,2619335.0,0,5359735,21.0,5036
223,11/2/2010,NPA,No Party Affiliation,GOV,Governor,HAM,Hamilton,999,999.0,8,8,Arth,Krulick,/,21,2010,General,general,General,18644.0,2619335.0,0,5359735,21.0,3991
224,11/2/2010,NPA,No Party Affiliation,GOV,Governor,HAR,Hardee,999,999.0,12,12,Arth,Krulick,/,21,2010,General,general,General,18644.0,2619335.0,0,5359735,21.0,5220
225,11/2/2010,NPA,No Party Affiliation,GOV,Governor,HEN,Hendry,999,999.0,23,23,Arth,Krulick,/,23,2010,General,general,General,18644.0,2619335.0,0,5359735,23.0,6517
226,11/2/2010,NPA,No Party Affiliation,GOV,Governor,HER,Hernando,999,999.0,57,57,Arth,Krulick,/,300,2010,General,general,General,18644.0,2619335.0,0,5359735,300.0,58325
227,11/2/2010,NPA,No Party Affiliation,GOV,Governor,HIG,Highlands,999,999.0,25,25,Arth,Krulick,/,140,2010,General,general,General,18644.0,2619335.0,0,5359735,140.0,29847
228,11/2/2010,NPA,No Party Affiliation,GOV,Governor,HIL,Hillsborough,999,999.0,380,380,Arth,Krulick,/,1007,2010,General,general,General,18644.0,2619335.0,0,5359735,1007.0,317566
229,11/2/2010,NPA,No Party Affiliation,GOV,Governor,HOL,Holmes,999,999.0,8,8,Arth,Krulick,/,39,2010,General,general,General,18644.0,2619335.0,0,5359735,39.0,6054
230,11/2/2010,NPA,No Party Affiliation,GOV,Governor,IND,Indian River,999,999.0,55,55,Arth,Krulick,/,135,2010,General,general,General,18644.0,2619335.0,0,5359735,135.0,47403
231,11/2/2010,NPA,No Party Affiliation,GOV,Governor,JAC,Jackson,999,999.0,14,14,Arth,Krulick,/,59,2010,General,general,General,18644.0,2619335.0,0,5359735,59.0,14942
232,11/2/2010,NPA,No Party Affiliation,GOV,Governor,JEF,Jefferson,999,999.0,15,15,Arth,Krulick,/,23,2010,General,general,General,18644.0,2619335.0,0,5359735,23.0,6220
233,11/2/2010,NPA,No Party Affiliation,GOV,Governor,LAF,Lafayette,999,999.0,5,5,Arth,Krulick,/,12,2010,General,general,General,18644.0,2619335.0,0,5359735,12.0,2502
234,11/2/2010,NPA,No Party Affiliation,GOV,Governor,LAK,Lake,999,999.0,103,103,Arth,Krulick,/,446,2010,General,general,General,18644.0,2619335.0,0,5359735,446.0,101910
235,11/2/2010,NPA,No Party Affiliation,GOV,Governor,LEE,Lee,999,999.0,171,171,Arth,Krulick,/,586,2010,General,general,General,18644.0,2619335.0,0,5359735,586.0,181901
236,11/2/2010,NPA,No Party Affiliation,GOV,Governor,LEO,Leon,999,999.0,165,165,Arth,Krulick,/,212,2010,General,general,General,18644.0,2619335.0,0,5359735,212.0,99703
237,11/2/2010,NPA,No Party Affiliation,GOV,Governor,LEV,Levy,999,999.0,20,20,Arth,Krulick,/,55,2010,General,general,General,18644.0,2619335.0,0,5359735,55.0,12731
238,11/2/2010,NPA,No Party Affiliation,GOV,Governor,LIB,Liberty,999,999.0,8,8,Arth,Krulick,/,9,2010,General,general,General,18644.0,2619335.0,0,5359735,9.0,2195
239,11/2/2010,NPA,No Party Affiliation,GOV,Governor,MAD,Madison,999,999.0,11,11,Arth,Krulick,/,28,2010,General,general,General,18644.0,2619335.0,0,5359735,28.0,6286
240,11/2/2010,NPA,No Party Affiliation,GOV,Governor,MAN,Manatee,999,999.0,127,127,Arth,Krulick,/,384,2010,General,general,General,18644.0,2619335.0,0,5359735,384.0,105974
241,11/2/2010,NPA,No Party Affiliation,GOV,Governor,MRN,Marion,999,999.0,151,151,Arth,Krulick,/,592,2010,General,general,General,18644.0,2619335.0,0,5359735,592.0,114361
242,11/2/2010,NPA,No Party Affiliation,GOV,Governor,MRT,Martin,999,999.0,46,46,Arth,Krulick,/,152,2010,General,general,General,18644.0,2619335.0,0,5359735,152.0,54246
243,11/2/2010,NPA,No Party Affiliation,GOV,Governor,DAD,Miami_Dade,999,999.0,796,796,Arth,Krulick,/,1108,2010,General,general,General,18644.0,2619335.0,0,5359735,1108.0,487888
244,11/2/2010,NPA,No Party Affiliation,GOV,Governor,MON,Monroe,999,999.0,33,33,Arth,Krulick,/,92,2010,General,general,General,18644.0,2619335.0,0,5359735,92.0,26130
245,11/2/2010,NPA,No Party Affiliation,GOV,Governor,NAS,Nassau,999,999.0,20,20,Arth,Krulick,/,57,2010,General,general,General,18644.0,2619335.0,0,5359735,57.0,26821
246,11/2/2010,NPA,No Party Affiliation,GOV,Governor,OKA,Okaloosa,999,999.0,52,52,Arth,Krulick,/,375,2010,General,general,General,18644.0,2619335.0,0,5359735,375.0,60876
247,11/2/2010,NPA,No Party Affiliation,GOV,Governor,OKE,Okeechobee,999,999.0,18,18,Arth,Krulick,/,43,2010,General,general,General,18644.0,2619335.0,0,5359735,43.0,8215
248,11/2/2010,NPA,No Party Affiliation,GOV,Governor,ORA,Orange,999,999.0,275,275,Arth,Krulick,/,931,2010,General,general,General,18644.0,2619335.0,0,5359735,931.0,271926
249,11/2/2010,NPA,No Party Affiliation,GOV,Governor,OSC,Osceola,999,999.0,94,94,Arth,Krulick,/,179,2010,General,general,General,18644.0,2619335.0,0,5359735,179.0,53395
250,11/2/2010,NPA,No Party Affiliation,GOV,Governor,PAL,Palm Beach,999,999.0,753,753,Arth,Krulick,/,1058,2010,General,general,General,18644.0,2619335.0,0,5359735,1058.0,383853
251,11/2/2010,NPA,No Party Affiliation,GOV,Governor,PAS,Pasco,999,999.0,154,154,Arth,Krulick,/,724,2010,General,general,General,18644.0,2619335.0,0,5359735,724.0,136558
252,11/2/2010,NPA,No Party Affiliation,GOV,Governor,PIN,Pinellas,999,999.0,371,371,Arth,Krulick,/,1405,2010,General,general,General,18644.0,2619335.0,0,5359735,1405.0,303380
253,11/2/2010,NPA,No Party Affiliation,GOV,Governor,POL,Polk,999,999.0,166,166,Arth,Krulick,/,592,2010,General,general,General,18644.0,2619335.0,0,5359735,592.0,160204
254,11/2/2010,NPA,No Party Affiliation,GOV,Governor,PUT,Putnam,999,999.0,55,55,Arth,Krulick,/,83,2010,General,general,General,18644.0,2619335.0,0,5359735,83.0,21442
255,11/2/2010,NPA,No Party Affiliation,GOV,Governor,SAN,Santa Rosa,999,999.0,41,41,Arth,Krulick,/,246,2010,General,general,General,18644.0,2619335.0,0,5359735,246.0,49743
256,11/2/2010,NPA,No Party Affiliation,GOV,Governor,SAR,Sarasota,999,999.0,157,157,Arth,Krulick,/,462,2010,General,general,General,18644.0,2619335.0,0,5359735,462.0,145282
257,11/2/2010,NPA,No Party Affiliation,GOV,Governor,SEM,Seminole,999,999.0,126,126,Arth,Krulick,/,506,2010,General,general,General,18644.0,2619335.0,0,5359735,506.0,131927
258,11/2/2010,NPA,No Party Affiliation,GOV,Governor,STJ,St. Johns,999,999.0,46,46,Arth,Krulick,/,176,2010,General,general,General,18644.0,2619335.0,0,5359735,176.0,74754
259,11/2/2010,NPA,No Party Affiliation,GOV,Governor,STL,St. Lucie,999,999.0,80,80,Arth,Krulick,/,246,2010,General,general,General,18644.0,2619335.0,0,5359735,246.0,75646
260,11/2/2010,NPA,No Party Affiliation,GOV,Governor,SUM,Sumter,999,999.0,45,45,Arth,Krulick,/,150,2010,General,general,General,18644.0,2619335.0,0,5359735,150.0,41825
261,11/2/2010,NPA,No Party Affiliation,GOV,Governor,SUW,Suwannee,999,999.0,16,16,Arth,Krulick,/,90,2010,General,general,General,18644.0,2619335.0,0,5359735,90.0,13405
262,11/2/2010,NPA,No Party Affiliation,GOV,Governor,TAY,Taylor,999,999.0,14,14,Arth,Krulick,/,23,2010,General,general,General,18644.0,2619335.0,0,5359735,23.0,6628
263,11/2/2010,NPA,No Party Affiliation,GOV,Governor,UNI,Union,999,999.0,11,11,Arth,Krulick,/,9,2010,General,general,General,18644.0,2619335.0,0,5359735,9.0,3578
264,11/2/2010,NPA,No Party Affiliation,GOV,Governor,VOL,Volusia,999,999.0,179,179,Arth,Krulick,/,1045,2010,General,general,General,18644.0,2619335.0,0,5359735,1045.0,157444
265,11/2/2010,NPA,No Party Affiliation,GOV,Governor,WAK,Wakulla,999,999.0,12,12,Arth,Krulick,/,41,2010,General,general,General,18644.0,2619335.0,0,5359735,41.0,10986
